0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
4.29000000000000e+00    	-3.03279019582803e+00 	 -2.31829427873093e-03   -9.98937453566838e-01 	-9.83946652726067e-01	 -5.48770852281141e-02	2.84587805645351e-03		1.40398383499094e+00
4.32000000000000e+00    	-3.05383604809069e+00 	 -3.37179197529772e-03   -9.98874870468595e-01 	-9.87553078203168e-01	 -4.28577196636353e-02	3.00391799071282e-03		1.40609633024434e+00
4.35000000000000e+00    	-3.07493532521148e+00 	 -4.11169495462309e-03   -9.98809835385319e-01 	-9.92553793376753e-01	 -2.58552028589590e-02	3.08646239175526e-03		1.40919872640858e+00
4.38000000000000e+00    	-3.09609827467099e+00 	 -4.44915714188601e-03   -9.98743912616521e-01 	-9.98390120564408e-01	 -5.47746838711483e-03	3.10773863424296e-03		1.41308969762714e+00
4.41000000000000e+00    	-3.11732607043177e+00 	 -4.33550499355730e-03   -9.98678021107822e-01 	-1.00442666517732e+00	 1.62544747184100e-02	3.11059248211389e-03		1.41744375883250e+00
4.44000000000000e+00    	-3.13861213195686e+00 	 -3.76823551863567e-03   -9.98611979020762e-01 	-1.01003948824906e+00	 3.71100770970288e-02	3.15050881749636e-03		1.42181814988781e+00
4.47000000000000e+00    	-3.15994477689807e+00 	 -2.79194998682323e-03   -9.98544475144048e-01 	-1.01468405613048e+00	 5.48797920687462e-02	3.27346835954326e-03		1.42569500277514e+00
4.50000000000000e+00    	-3.18131006269762e+00 	 -1.49435953809423e-03   -9.98473493540441e-01 	-1.01793348420380e+00	 6.76061855547893e-02	3.49653495191412e-03		1.42855570432001e+00
4.53000000000000e+00    	-3.20269378941020e+00 	 1.86909187990239e-06   -9.98397034758310e-01 	-1.01949007750606e+00	 7.37909937309372e-02	3.79917519745378e-03		1.42997187476583e+00
4.56000000000000e+00    	-3.22408214625575e+00 	 1.55037157729453e-03   -9.98313859630820e-01 	-1.01918234009927e+00	 7.25590675662220e-02	4.12923113284908e-03		1.42969035500911e+00
4.59000000000000e+00    	-3.24546114707658e+00 	 2.99443581782320e-03   -9.98223968749304e-01 	-1.01696234242542e+00	 6.37662321597432e-02	4.42193056472099e-03		1.42768977433656e+00
4.62000000000000e+00    	-3.26681556937223e+00 	 4.18160583800362e-03   -9.98128618507399e-01 	-1.01291430464547e+00	 4.80422062501059e-02	4.62531984660849e-03		1.42419269613366e+00
4.65000000000000e+00    	-3.28812841137676e+00 	 4.97874977694465e-03   -9.98029833217503e-01 	-1.00727621601512e+00	 2.67617827032778e-02	4.72262422352555e-03		1.41962807507556e+00
4.68000000000000e+00    	-3.30938180397004e+00 	 5.28657488375292e-03   -9.97929559444488e-01 	-1.00046518947889e+00	 1.93977853609236e-03	4.74230455377424e-03		1.41455181861686e+00
4.71000000000000e+00    	-3.33055981772126e+00 	 5.05213737662363e-03   -9.97828768315737e-01 	-9.93087963897416e-01	 -2.39491099481885e-02	4.75036821899755e-03		1.40954596587108e+00
4.74000000000000e+00    	-3.35165277005760e+00 	 4.27753176076610e-03   -9.97726877686409e-01 	-9.85915136508041e-01	 -4.82141325617872e-02	4.82613380946862e-03		1.40512510138489e+00
4.77000000000000e+00    	-3.37266173772120e+00 	 3.02300011602447e-03   -9.97621783637639e-01 	-9.79804978235409e-01	 -6.82318974500090e-02	5.02995821263070e-03		1.40167709822346e+00
4.80000000000000e+00    	-3.39360144928748e+00 	 1.40334887328815e-03   -9.97510560108246e-01 	-9.75579766160168e-01	 -8.17354397315113e-02	5.37608975772573e-03		1.39945184432703e+00
4.83000000000000e+00    	-3.41449995050847e+00 	 -4.22369520915017e-04   -9.97390590024205e-01 	-9.73878477552467e-01	 -8.70727623845435e-02	5.82299989907753e-03		1.39859031253509e+00
4.86000000000000e+00    	-3.43539445084645e+00 	 -2.26686751608270e-03   -9.97260669593002e-01 	-9.75024807499435e-01	 -8.34043740100141e-02	6.28690918164741e-03		1.39916732025529e+00
4.89000000000000e+00    	-3.45632419587784e+00 	 -3.93451193036603e-03   -9.97121596899747e-01 	-9.78950751435490e-01	 -7.08187601544722e-02	6.67441060954470e-03		1.40121533615748e+00
4.92000000000000e+00    	-3.47732244205326e+00 	 -5.24284663648321e-03   -9.96975946281870e-01 	-9.85201434524811e-01	 -5.03530860357974e-02	6.92142164425588e-03		1.40470822804618e+00
4.95000000000000e+00    	-3.49841007183453e+00 	 -6.04324916936449e-03   -9.96827068808854e-01 	-9.93021400313956e-01	 -2.39130391244708e-02	7.02207687311458e-03		1.40950794410151e+00
4.98000000000000e+00    	-3.51959282526341e+00 	 -6.23810940576287e-03   -9.96677703231751e-01 	-1.00149594675606e+00	 5.90596437372188e-03	7.03453467682181e-03		1.41530155672285e+00
5.01000000000000e+00    	-3.54086273074434e+00 	 -5.79217369701208e-03   -9.96528772446486e-01 	-1.00970431186494e+00	 3.60810823286131e-02	7.06005854673907e-03		1.42156761581268e+00
5.04000000000000e+00    	-3.56220270029193e+00 	 -4.73656548223497e-03   -9.96378877504323e-01 	-1.01684204248694e+00	 6.34776684969618e-02	7.20323443391688e-03		1.42760254985522e+00
5.07000000000000e+00    	-3.58359216307180e+00 	 -3.16535634304367e-03   -9.96224707408267e-01 	-1.02228720626470e+00	 8.51779074505736e-02	7.52943757779575e-03		1.43261407938090e+00
5.10000000000000e+00    	-3.60501151071893e+00 	 -1.22587639261523e-03   -9.96062202610331e-01 	-1.02561030407615e+00	 9.87827723184791e-02	8.03681625447000e-03		1.43586180475337e+00
5.13000000000000e+00    	-3.62644393804669e+00 	 8.95370166828092e-04   -9.95888019879311e-01 	-1.02654890096901e+00	 1.02658020710750e-01	8.65405249577646e-03		1.43680764471851e+00
5.16000000000000e+00    	-3.64787449880652e+00 	 2.98946209366334e-03   -9.95700749674687e-01 	-1.02497727147797e+00	 9.61081323577245e-02	9.26523814352313e-03		1.43523552937822e+00
5.19000000000000e+00    	-3.66928734315594e+00 	 4.84340032633817e-03   -9.95501433344887e-01 	-1.02089767316711e+00	 7.94706151152059e-02	9.75340186328796e-03		1.43130806138745e+00
5.22000000000000e+00    	-3.69066285409598e+00 	 6.25947225311654e-03   -9.95293158061864e-01 	-1.01446644422232e+00	 5.41242896725716e-02	1.00473736362143e-02		1.42554289830318e+00
5.25000000000000e+00    	-3.71197661442086e+00 	 7.07503745260802e-03   -9.95079811467305e-01 	-1.00604912484833e+00	 2.24024587518555e-02	1.01543352323215e-02		1.41871061964384e+00
5.28000000000000e+00    	-3.73320169834634e+00 	 7.18139129052804e-03   -9.94864395994888e-01 	-9.96278825882407e-01	 -1.25974455673016e-02	1.01636693695882e-02		1.41167754629430e+00
5.31000000000000e+00    	-3.75431461363691e+00 	 6.53929905164299e-03   -9.94647542109012e-01 	-9.86077949728735e-01	 -4.73055696582205e-02	1.02170584256762e-02		1.40523732093365e+00
5.34000000000000e+00    	-3.77530351148814e+00 	 5.18815211810056e-03   -9.94426888176565e-01 	-9.76604137363151e-01	 -7.80497844644030e-02	1.04534106608554e-02		1.39998452983032e+00
5.37000000000000e+00    	-3.79617570281431e+00 	 3.24616443231077e-03   -9.94197716474890e-01 	-9.69102932769769e-01	 -1.01459019557306e-01	1.09497894647498e-02		1.39627157990193e+00
5.40000000000000e+00    	-3.81696101521111e+00 	 9.00639201923932e-04   -9.93954707415397e-01 	-9.64687368378677e-01	 -1.14843529731104e-01	1.16840643529296e-02		1.39425509588105e+00
5.43000000000000e+00    	-3.83770865992863e+00 	 -1.61067988171449e-03   -9.93694135372091e-01 	-9.64101679900378e-01	 -1.16502709645933e-01	1.25375853414721e-02		1.39399502208142e+00
5.46000000000000e+00    	-3.85847770932728e+00 	 -4.02476181930714e-03   -9.93415563970344e-01 	-9.67543249112763e-01	 -1.05929240770911e-01	1.33394938880609e-02		1.39554250564115e+00
5.49000000000000e+00    	-3.87932391780248e+00 	 -6.08201351307598e-03   -9.93122254056116e-01 	-9.74604015281413e-01	 -8.38941064226024e-02	1.39360230977907e-02		1.39895869146837e+00
5.52000000000000e+00    	-3.90028725844891e+00 	 -7.55548530819259e-03   -9.92820016091320e-01 	-9.84354392669237e-01	 -5.24032155557230e-02	1.42563585613729e-02		1.40424460516223e+00
5.55000000000000e+00    	-3.92138443576805e+00 	 -8.27712714492177e-03   -9.92514909488754e-01 	-9.95543649008505e-01	 -1.45194100152500e-02	1.43464719705003e-02		1.41121358823048e+00
5.58000000000000e+00    	-3.94260870401249e+00 	 -8.15737319918352e-03   -9.92210727164772e-01 	-1.00685006389656e+00	 2.59441766200657e-02	1.43547877673314e-02		1.41937528913281e+00
5.61000000000000e+00    	-3.96393633419716e+00 	 -7.19493162057568e-03   -9.91907334946505e-01 	-1.01710038250511e+00	 6.48286267129450e-02	1.44742393509180e-02		1.42790246254368e+00
5.64000000000000e+00    	-3.98533645536826e+00 	 -5.47559141853658e-03   -9.91600564801573e-01 	-1.02539874194270e+00	 9.80754695838291e-02	1.48646915313781e-02		1.43571666312197e+00
5.67000000000000e+00    	-4.00678005220677e+00 	 -3.16141326690120e-03   -9.91283674605514e-01 	-1.03114941322038e+00	 1.22150165170926e-01	1.55878891676389e-02		1.44167706422927e+00
5.70000000000000e+00    	-4.02824490317445e+00 	 -4.73432243554120e-04   -9.90949752717860e-01 	-1.03400156412989e+00	 1.34393084542505e-01	1.65805992354462e-02		1.44481682301491e+00
5.73000000000000e+00    	-4.04971534827938e+00 	 2.32891131390239e-03   -9.90594144370162e-01 	-1.03376816509434e+00	 1.33274818037735e-01	1.76754923100943e-02		1.44455917819725e+00
5.76000000000000e+00    	-4.07117785543079e+00 	 4.96967391876571e-03   -9.90216043863337e-01 	-1.03037083212378e+00	 1.18553369382122e-01	1.86619486672678e-02		1.44085641942956e+00
5.79000000000000e+00    	-4.09261478398908e+00 	 7.17925536451260e-03   -9.89818700472049e-01 	-1.02384491969099e+00	 9.13352535915539e-02	1.93660108697668e-02		1.43421601946942e+00
5.82000000000000e+00    	-4.11399944013448e+00 	 8.71852987159888e-03   -9.89408102303453e-01 	-1.01441249837762e+00	 5.40329286321638e-02	1.97218578189053e-02		1.42560205734879e+00
5.85000000000000e+00    	-4.13529546487803e+00 	 9.40392686647532e-03   -9.88990481884553e-01 	-1.00259928403231e+00	 1.01993234209200e-02	1.98071994232813e-02		1.41622797447633e+00
5.88000000000000e+00    	-4.15646252018172e+00 	 9.13122518611658e-03   -9.88569475564585e-01 	-9.89340387223284e-01	 -3.57781802540209e-02	1.98239201577052e-02		1.40729082558788e+00
5.91000000000000e+00    	-4.17746788920382e+00 	 7.89375795453765e-03   -9.88144089985305e-01 	-9.76001835271988e-01	 -7.91174461463783e-02	2.00244159112252e-02		1.39972859153895e+00
5.94000000000000e+00    	-4.19830048348955e+00 	 5.79009159262590e-03   -9.87708508932979e-01 	-9.64258247398011e-01	 -1.15167055321757e-01	2.06087303783526e-02		1.39408828202319e+00
5.97000000000000e+00    	-4.21898144638338e+00 	 3.01803431396547e-03   -9.87254079673061e-01 	-9.55818868726972e-01	 -1.39936136723615e-01	2.16354536364798e-02		1.39055381953727e+00
6.00000000000000e+00    	-4.23956583168984e+00 	 -1.44737324567683e-04   -9.86772803556702e-01 	-9.52064895716682e-01	 -1.50545671503419e-01	2.29877279060037e-02		1.38910762739923e+00
6.03000000000000e+00    	-4.26013307316363e+00 	 -3.37023203036270e-03   -9.86260871438191e-01 	-9.53712380819314e-01	 -1.45549075754613e-01	2.44129891850151e-02		1.38972940992915e+00
6.06000000000000e+00    	-4.28076860105563e+00 	 -6.31576076271455e-03   -9.85720666409163e-01 	-9.60618399440408e-01	 -1.25105569421174e-01	2.56228379864634e-02		1.39251414451349e+00
6.09000000000000e+00    	-4.30154276924148e+00 	 -8.66194378554442e-03   -9.85160249597296e-01 	-9.71802648092972e-01	 -9.10033215202782e-02	2.64129779638167e-02		1.39763358458974e+00
6.12000000000000e+00    	-4.32249461611059e+00 	 -1.01494544663138e-02   -9.84590388055358e-01 	-9.85681560020896e-01	 -4.65212982346190e-02	2.67527856746387e-02		1.40515055438768e+00
6.15000000000000e+00    	-4.34362624261953e+00 	 -1.06097866130870e-02   -9.84020277683910e-01 	-1.00043451523776e+00	 3.88374597914979e-03	2.68042723210895e-02		1.41478011428508e+00
6.18000000000000e+00    	-4.36490919338957e+00 	 -9.98464113721547e-03   -9.83453772979687e-01 	-1.01437346018087e+00	 5.50514871427635e-02	2.68595057527508e-02		1.42572985379602e+00
6.21000000000000e+00    	-4.38629908299688e+00 	 -8.33021516002390e-03   -9.82887748368235e-01 	-1.02619511790227e+00	 1.01690707900730e-01	2.72225402075155e-02		1.43671795658548e+00
6.24000000000000e+00    	-4.40775159419934e+00 	 -5.80676410882982e-03   -9.82313212885065e-01 	-1.03505800281764e+00	 1.38953160495274e-01	2.80869132827512e-02		1.44618184358200e+00
6.27000000000000e+00    	-4.42923348102366e+00 	 -2.65782722944669e-03   -9.81718569008955e-01 	-1.04050761746560e+00	 1.62920256370520e-01	2.94588600646373e-02		1.45260694490150e+00
6.30000000000000e+00    	-4.45072541684408e+00 	 8.15144228071002e-04   -9.81093637364850e-01 	-1.04232755123187e+00	 1.70958550433558e-01	3.11533244726431e-02		1.45486909364694e+00
6.33000000000000e+00    	-4.47221714035942e+00 	 4.27872264054111e-03   -9.80433001158399e-01 	-1.04040411586625e+00	 1.61945610347953e-01	3.28606817956444e-02		1.45249679153879e+00
6.36000000000000e+00    	-4.49369781929218e+00 	 7.39303857435441e-03   -9.79737620471721e-01 	-1.03467027874046e+00	 1.36386817130559e-01	3.42598409065652e-02		1.44579309940766e+00
6.39000000000000e+00    	-4.51514577640664e+00 	 9.83829584595725e-03   -9.79014208638542e-01 	-1.02516011353199e+00	 9.64313713742623e-02	3.51409108450653e-02		1.43578798970359e+00
6.42000000000000e+00    	-4.53652217424411e+00 	 1.13439196642816e-02   -9.78272445722864e-01 	-1.01216524490623e+00	 4.57670746324391e-02	3.54957626182416e-02		1.42402003401650e+00
6.45000000000000e+00    	-4.55777284928821e+00 	 1.17198062923047e-02   -9.77520784650054e-01 	-9.96438709333163e-01	 -1.06471663792392e-02	3.55386499803427e-02		1.41218499469860e+00
6.48000000000000e+00    	-4.57884037951896e+00 	 1.08853332475399e-02   -9.76762325190693e-01 	-9.79346578583914e-01	 -6.70398357108060e-02	3.56374050794290e-02		1.40174323083686e+00
6.51000000000000e+00    	-4.59968415508975e+00 	 8.88867659066475e-03   -9.75992603814278e-01 	-9.62851094436493e-01	 -1.17450749265026e-01	3.61708963523614e-02		1.39362306320734e+00
6.54000000000000e+00    	-4.62030115666549e+00 	 5.90941354368327e-03   -9.75200650760323e-01 	-9.49253709747479e-01	 -1.56424164224668e-01	3.73677422690354e-02		1.38814533561332e+00
6.57000000000000e+00    	-4.64073772639610e+00 	 2.24205268090790e-03   -9.74373239348504e-01 	-9.40730486028880e-01	 -1.79639901875247e-01	3.91990677245891e-02		1.38520067448740e+00
6.60000000000000e+00    	-4.66108534274235e+00 	 -1.73604662142137e-03   -9.73500632649912e-01 	-9.38800933634736e-01	 -1.84383571333653e-01	4.13777140293259e-02		1.38457813415838e+00
6.63000000000000e+00    	-4.68146013675940e+00 	 -5.60613114770453e-03   -9.72581305394813e-01 	-9.43918049696837e-01	 -1.69826989238516e-01	4.34683568259128e-02		1.38625826917730e+00
6.66000000000000e+00    	-4.70197286803454e+00 	 -8.95374749081687e-03   -9.71623483499065e-01 	-9.55330283449792e-01	 -1.37134408526705e-01	4.50646380846390e-02		1.39050085152219e+00
6.69000000000000e+00    	-4.72270018514711e+00 	 -1.14152806255448e-02   -9.70642621135451e-01 	-9.71270490199874e-01	 -8.93990559902003e-02	4.59608154207970e-02		1.39766625232893e+00
6.72000000000000e+00    	-4.74366785246359e+00 	 -1.27211048819543e-02   -9.69655633615692e-01 	-9.89409098358079e-01	 -3.13804955693721e-02	4.62442966371751e-02		1.40785426603303e+00
6.75000000000000e+00    	-4.76485192724347e+00 	 -1.27283441634173e-02   -9.68674236839067e-01 	-1.00740699367203e+00	 3.09829741284226e-02	4.62649782251397e-02		1.42055244316968e+00
6.78000000000000e+00    	-4.78619598050230e+00 	 -1.14356714202351e-02   -9.67700309437347e-01 	-1.02336699435420e+00	 9.12475327720957e-02	4.64919111425105e-02		1.43449211052980e+00
6.81000000000000e+00    	-4.80763538426674e+00 	 -8.97708432229081e-03   -9.66725244440117e-01 	-1.03604333973777e+00	 1.43202289186266e-01	4.73216897553068e-02		1.44780248644782e+00
6.84000000000000e+00    	-4.82911779367569e+00 	 -5.59883502499576e-03   -9.65733280883955e-01 	-1.04479441436062e+00	 1.81527939434621e-01	4.89224058575539e-02		1.45840363509881e+00
6.87000000000000e+00    	-4.85061275302917e+00 	 -1.62824913298305e-03   -9.64707105986050e-01 	-1.04937364670943e+00	 2.02283349133204e-01	5.11724482055205e-02		1.46448701708146e+00
6.90000000000000e+00    	-4.87210924826316e+00 	 2.55776154146235e-03   -9.63633486889513e-01 	-1.04969163787496e+00	 2.03210258812566e-01	5.37078588563337e-02		1.46493395005175e+00
6.93000000000000e+00    	-4.89360433943850e+00 	 6.56130162675507e-03   -9.62507151898407e-01 	-1.04565835913276e+00	 1.83898311942259e-01	5.60541540701777e-02		1.45957598683588e+00
6.96000000000000e+00    	-4.91508789871329e+00 	 9.99073330075432e-03   -9.61331910659292e-01 	-1.03716758036340e+00	 1.45851165500413e-01	5.77984855124169e-02		1.44925146788342e+00
6.99000000000000e+00    	-4.93652913543770e+00 	 1.24903721687361e-02   -9.60118687667451e-01 	-1.02423956451779e+00	 9.24536419812834e-02	5.87495098547451e-02		1.43564127355944e+00
7.02000000000000e+00    	-4.95787089615289e+00 	 1.37752703653928e-02   -9.58880840313882e-01 	-1.00728789002262e+00	 2.87905578002326e-02	5.90296680536715e-02		1.42089489101594e+00
7.05000000000000e+00    	-4.97903690713668e+00 	 1.36691323868268e-02   -9.57628072404566e-01 	-9.87412567818315e-01	 -3.87527683496762e-02	5.90536792546252e-02		1.40711502485541e+00
7.08000000000000e+00    	-4.99995331007863e+00 	 1.21373213075536e-02   -9.56361266423474e-01 	-9.66562443538662e-01	 -1.03137288011801e-01	5.93808896920556e-02		1.39585326861332e+00
7.11000000000000e+00    	-5.02057867377552e+00 	 9.30360413064546e-03   -9.55070846858107e-01 	-9.47409946899774e-01	 -1.57492576495675e-01	6.04873467900595e-02		1.38782139998545e+00
7.14000000000000e+00    	-5.04092982896673e+00 	 5.44275512286622e-03   -9.53740056421602e-01 	-9.32885200624997e-01	 -1.95946640927715e-01	6.25554132309123e-02		1.38296169988922e+00
7.17000000000000e+00    	-5.06109016867691e+00 	 9.50026926505617e-04   -9.52352110344430e-01 	-9.25487040870163e-01	 -2.14288463979961e-01	6.53817235284430e-02		1.38084053329306e+00
7.20000000000000e+00    	-5.08119427610484e+00 	 -3.70424488391797e-03   -9.50898125174417e-01 	-9.26614803497617e-01	 -2.10382943768752e-01	6.84495271366398e-02		1.38114492898282e+00
7.23000000000000e+00    	-5.10139332478481e+00 	 -8.02634369489724e-03   -9.49382266276699e-01 	-9.36168934889733e-01	 -1.84363314713368e-01	7.11358294240881e-02		1.38400231672224e+00
7.26000000000000e+00    	-5.12181374807927e+00 	 -1.15528369616245e-02   -9.47821697236033e-01 	-9.52567809551810e-01	 -1.38648634087287e-01	7.29683701440476e-02		1.38994001977426e+00
7.29000000000000e+00    	-5.14252453926256e+00 	 -1.39037780566102e-02   -9.46240968393483e-01 	-9.73179983786415e-01	 -7.77747976170098e-02	7.38268094780902e-02		1.39949226428180e+00
7.32000000000000e+00    	-5.16352558943192e+00 	 -1.48295451819056e-02   -9.44662874586354e-01 	-9.95017603311857e-01	 -7.97573514068403e-03	7.39990766793958e-02		1.41265689627769e+00
7.35000000000000e+00    	-5.18476066812207e+00 	 -1.42408833658211e-02   -9.43099682644775e-01 	-1.01542884036487e+00	 6.35079128951883e-02	7.40620931729315e-02		1.42850067500516e+00
